SYMB,MM/DD/YY,NAV
CWUR0000SA0,07/01/1982,98.0
CWUR0000SA0,06/01/1982,97.4
CWUR0000SA0,05/01/1982,96.2
CWUR0000SA0,04/01/1982,95.2
CWUR0000SA0,03/01/1982,94.8
CWUR0000SA0,02/01/1982,95.0
CWUR0000SA0,01/01/1982,94.7
CWUR0000SA0,12/01/1981,94.4
CWUR0000SA0,11/01/1981,94.1
CWUR0000SA0,10/01/1981,93.9
CWUR0000SA0,09/01/1981,93.7
CWUR0000SA0,08/01/1981,92.8
CWUR0000SA0,07/01/1981,92.2
CWUR0000SA0,06/01/1981,91.1
CWUR0000SA0,05/01/1981,90.3
CWUR0000SA0,04/01/1981,89.6
CWUR0000SA0,03/01/1981,89.0
CWUR0000SA0,02/01/1981,88.5
CWUR0000SA0,01/01/1981,87.5
CWUR0000SA0,12/01/1980,86.9
CWUR0000SA0,11/01/1980,86.1
CWUR0000SA0,10/01/1980,85.3
CWUR0000SA0,09/01/1980,84.6
CWUR0000SA0,08/01/1980,83.8
CWUR0000SA0,07/01/1980,83.3
CWUR0000SA0,06/01/1980,83.2
CWUR0000SA0,05/01/1980,82.3
CWUR0000SA0,04/01/1980,81.4
CWUR0000SA0,03/01/1980,80.5
CWUR0000SA0,02/01/1980,79.4
CWUR0000SA0,01/01/1980,78.3
CWUR0000SA0,12/01/1979,77.2
CWUR0000SA0,11/01/1979,76.4
CWUR0000SA0,10/01/1979,75.7
CWUR0000SA0,09/01/1979,75.1
CWUR0000SA0,08/01/1979,74.4
CWUR0000SA0,07/01/1979,73.7
CWUR0000SA0,06/01/1979,72.8
CWUR0000SA0,05/01/1979,71.9
CWUR0000SA0,04/01/1979,71.1
CWUR0000SA0,03/01/1979,70.3
CWUR0000SA0,02/01/1979,69.5
CWUR0000SA0,01/01/1979,68.7
CWUR0000SA0,12/01/1978,68.1
CWUR0000SA0,11/01/1978,67.7
CWUR0000SA0,10/01/1978,67.4
CWUR0000SA0,09/01/1978,66.8
CWUR0000SA0,08/01/1978,66.4
CWUR0000SA0,07/01/1978,66.0
CWUR0000SA0,06/01/1978,65.6
CWUR0000SA0,05/01/1978,64.9
CWUR0000SA0,04/01/1978,64.3
CWUR0000SA0,03/01/1978,63.7
CWUR0000SA0,02/01/1978,63.2
CWUR0000SA0,01/01/1978,62.8
CWUR0000SA0,12/01/1977,62.5
CWUR0000SA0,11/01/1977,62.2
CWUR0000SA0,10/01/1977,61.9
CWUR0000SA0,09/01/1977,61.8
CWUR0000SA0,08/01/1977,61.5
CWUR0000SA0,07/01/1977,61.3
CWUR0000SA0,06/01/1977,61.0
CWUR0000SA0,05/01/1977,60.6
CWUR0000SA0,04/01/1977,60.3
CWUR0000SA0,03/01/1977,59.8
CWUR0000SA0,02/01/1977,59.5
CWUR0000SA0,01/01/1977,58.9
CWUR0000SA0,12/01/1976,58.5
CWUR0000SA0,11/01/1976,58.3
CWUR0000SA0,10/01/1976,58.2
CWUR0000SA0,09/01/1976,57.9
CWUR0000SA0,08/01/1976,57.7
CWUR0000SA0,07/01/1976,57.4
CWUR0000SA0,06/01/1976,57.1
CWUR0000SA0,05/01/1976,56.8
CWUR0000SA0,04/01/1976,56.5
CWUR0000SA0,03/01/1976,56.2
CWUR0000SA0,02/01/1976,56.1
CWUR0000SA0,01/01/1976,56.0
CWUR0000SA0,12/01/1975,55.8
CWUR0000SA0,11/01/1975,55.6
CWUR0000SA0,10/01/1975,55.3
CWUR0000SA0,09/01/1975,54.9
CWUR0000SA0,08/01/1975,54.7
CWUR0000SA0,07/01/1975,54.5
CWUR0000SA0,06/01/1975,53.9
CWUR0000SA0,05/01/1975,53.5
CWUR0000SA0,04/01/1975,53.2
CWUR0000SA0,03/01/1975,53.0
CWUR0000SA0,02/01/1975,52.8
CWUR0000SA0,01/01/1975,52.4
CWUR0000SA0,12/01/1974,52.2
CWUR0000SA0,11/01/1974,51.8
CWUR0000SA0,10/01/1974,51.4
CWUR0000SA0,09/01/1974,50.9
CWUR0000SA0,08/01/1974,50.3
CWUR0000SA0,07/01/1974,49.7
CWUR0000SA0,06/01/1974,49.3
CWUR0000SA0,05/01/1974,48.8
CWUR0000SA0,04/01/1974,48.3
CWUR0000SA0,03/01/1974,48.0
CWUR0000SA0,02/01/1974,47.5
CWUR0000SA0,01/01/1974,46.9
CWUR0000SA0,12/01/1973,46.5
CWUR0000SA0,11/01/1973,46.2
CWUR0000SA0,10/01/1973,45.9
CWUR0000SA0,09/01/1973,45.5
CWUR0000SA0,08/01/1973,45.4
CWUR0000SA0,07/01/1973,44.5
CWUR0000SA0,06/01/1973,44.4
CWUR0000SA0,05/01/1973,44.1
CWUR0000SA0,04/01/1973,43.9
CWUR0000SA0,03/01/1973,43.6
CWUR0000SA0,02/01/1973,43.2
CWUR0000SA0,01/01/1973,42.9
CUURS49DSA0,11/01/1982,97.6
CUURS49DSA0,09/01/1982,99.1
CUURS49DSA0,07/01/1982,97.3
CUURS49DSA0,05/01/1982,98.8
CUURS49DSA0,03/01/1982,96.2
CUURS49DSA0,01/01/1982,97.1
CUURS49DSA0,11/01/1981,94.9
CUURS49DSA0,09/01/1981,94.7
CUURS49DSA0,07/01/1981,92.6
CUURS49DSA0,05/01/1981,90.1
CUURS49DSA0,03/01/1981,88.9
CUURS49DSA0,01/01/1981,86.9
CUURS49DSA0,11/01/1980,86.1
CUURS49DSA0,09/01/1980,84.7
CUURS49DSA0,07/01/1980,83.7
CUURS49DSA0,05/01/1980,81.9
CUURS49DSA0,03/01/1980,80.0
CUURS49DSA0,01/01/1980,77.4
CUURS49DSA0,11/01/1979,74.7
CUURS49DSA0,09/01/1979,73.0
CUURS49DSA0,07/01/1979,71.3
CUURS49DSA0,05/01/1979,69.7
CUURS49DSA0,03/01/1979,67.9
CUURS49DSA0,01/01/1979,66.3
CUURS49DSA0,11/01/1978,66.8
CUURS49DSA0,09/01/1978,65.9
CUURS49DSA0,07/01/1978,63.9
CUURS49DSA0,05/01/1978,63.5
CUURS49DSA0,03/01/1978,61.4
CUURS49DSA0,01/01/1978,60.4
CUURS49DSA0,11/01/1977,59.9
CUURS49DSA0,08/01/1977,59.1
CUURS49DSA0,05/01/1977,57.8
CUURS49DSA0,02/01/1977,56.2
CUURS49DSA0,11/01/1976,55.1
CUURS49DSA0,08/01/1976,54.4
CUURS49DSA0,05/01/1976,53.3
CUURS49DSA0,02/01/1976,53.0
CUURS49DSA0,11/01/1975,52.4
CUURS49DSA0,08/01/1975,51.6
CUURS49DSA0,05/01/1975,50.7
CUURS49DSA0,02/01/1975,49.8
CUURS49DSA0,11/01/1974,48.5
CUURS49DSA0,08/01/1974,46.9
CUURS49DSA0,05/01/1974,45.7
CUURS49DSA0,02/01/1974,44.5
CUURS49DSA0,11/01/1973,43.1
CUURS49DSA0,08/01/1973,42.3
CUURS49DSA0,05/01/1973,41.4
CUURS49DSA0,02/01/1973,40.4
CUUR0000SA0,12/01/1992,141.9
CUUR0000SA0,11/01/1992,142.0
CUUR0000SA0,10/01/1992,141.8
CUUR0000SA0,09/01/1992,141.3
CUUR0000SA0,08/01/1992,140.9
CUUR0000SA0,07/01/1992,140.5
CUUR0000SA0,06/01/1992,140.2
CUUR0000SA0,05/01/1992,139.7
CUUR0000SA0,04/01/1992,139.5
CUUR0000SA0,03/01/1992,139.3
CUUR0000SA0,02/01/1992,138.6
CUUR0000SA0,01/01/1992,138.1
CUUR0000SA0,12/01/1991,137.9
CUUR0000SA0,11/01/1991,137.8
CUUR0000SA0,10/01/1991,137.4
CUUR0000SA0,09/01/1991,137.2
CUUR0000SA0,08/01/1991,136.6
CUUR0000SA0,07/01/1991,136.2
CUUR0000SA0,06/01/1991,136.0
CUUR0000SA0,05/01/1991,135.6
CUUR0000SA0,04/01/1991,135.2
CUUR0000SA0,03/01/1991,135.0
CUUR0000SA0,02/01/1991,134.8
CUUR0000SA0,01/01/1991,134.6
CUUR0000SA0,12/01/1990,133.8
CUUR0000SA0,11/01/1990,133.8
CUUR0000SA0,10/01/1990,133.5
CUUR0000SA0,09/01/1990,132.7
CUUR0000SA0,08/01/1990,131.6
CUUR0000SA0,07/01/1990,130.4
CUUR0000SA0,06/01/1990,129.9
CUUR0000SA0,05/01/1990,129.2
CUUR0000SA0,04/01/1990,128.9
CUUR0000SA0,03/01/1990,128.7
CUUR0000SA0,02/01/1990,128.0
CUUR0000SA0,01/01/1990,127.4
CUUR0000SA0,12/01/1989,126.1
CUUR0000SA0,11/01/1989,125.9
CUUR0000SA0,10/01/1989,125.6
CUUR0000SA0,09/01/1989,125.0
CUUR0000SA0,08/01/1989,124.6
CUUR0000SA0,07/01/1989,124.4
CUUR0000SA0,06/01/1989,124.1
CUUR0000SA0,05/01/1989,123.8
CUUR0000SA0,04/01/1989,123.1
CUUR0000SA0,03/01/1989,122.3
CUUR0000SA0,02/01/1989,121.6
CUUR0000SA0,01/01/1989,121.1
CUUR0000SA0,12/01/1988,120.5
CUUR0000SA0,11/01/1988,120.3
CUUR0000SA0,10/01/1988,120.2
CUUR0000SA0,09/01/1988,119.8
CUUR0000SA0,08/01/1988,119.0
CUUR0000SA0,07/01/1988,118.5
CUUR0000SA0,06/01/1988,118.0
CUUR0000SA0,05/01/1988,117.5
CUUR0000SA0,04/01/1988,117.1
CUUR0000SA0,03/01/1988,116.5
CUUR0000SA0,02/01/1988,116.0
CUUR0000SA0,01/01/1988,115.7
CUUR0000SA0,12/01/1987,115.4
CUUR0000SA0,11/01/1987,115.4
CUUR0000SA0,10/01/1987,115.3
CUUR0000SA0,09/01/1987,115.0
CUUR0000SA0,08/01/1987,114.4
CUUR0000SA0,07/01/1987,113.8
CUUR0000SA0,06/01/1987,113.5
CUUR0000SA0,05/01/1987,113.1
CUUR0000SA0,04/01/1987,112.7
CUUR0000SA0,03/01/1987,112.1
CUUR0000SA0,02/01/1987,111.6
CUUR0000SA0,01/01/1987,111.2
CUUR0000SA0,12/01/1986,110.5
CUUR0000SA0,11/01/1986,110.4
CUUR0000SA0,10/01/1986,110.3
CUUR0000SA0,09/01/1986,110.2
CUUR0000SA0,08/01/1986,109.7
CUUR0000SA0,07/01/1986,109.5
CUUR0000SA0,06/01/1986,109.5
CUUR0000SA0,05/01/1986,108.9
CUUR0000SA0,04/01/1986,108.6
CUUR0000SA0,03/01/1986,108.8
CUUR0000SA0,02/01/1986,109.3
CUUR0000SA0,01/01/1986,109.6
CUUR0000SA0,12/01/1985,109.3
CUUR0000SA0,11/01/1985,109.0
CUUR0000SA0,10/01/1985,108.7
CUUR0000SA0,09/01/1985,108.3
CUUR0000SA0,08/01/1985,108.0
CUUR0000SA0,07/01/1985,107.8
CUUR0000SA0,06/01/1985,107.6
CUUR0000SA0,05/01/1985,107.3
CUUR0000SA0,04/01/1985,106.9
CUUR0000SA0,03/01/1985,106.4
CUUR0000SA0,02/01/1985,106.0
CUUR0000SA0,01/01/1985,105.5
CUUR0000SA0,12/01/1984,105.3
CUUR0000SA0,11/01/1984,105.3
CUUR0000SA0,10/01/1984,105.3
CUUR0000SA0,09/01/1984,105.0
CUUR0000SA0,08/01/1984,104.5
CUUR0000SA0,07/01/1984,104.1
CUUR0000SA0,06/01/1984,103.7
CUUR0000SA0,05/01/1984,103.4
CUUR0000SA0,04/01/1984,103.1
CUUR0000SA0,03/01/1984,102.6
CUUR0000SA0,02/01/1984,102.4
CUUR0000SA0,01/01/1984,101.9
CUUR0000SA0,12/01/1983,101.3
CUUR0000SA0,11/01/1983,101.2
CUUR0000SA0,10/01/1983,101.0
CUUR0000SA0,09/01/1983,100.7
CUUR0000SA0,08/01/1983,100.2
CUUR0000SA0,07/01/1983,99.9
CUUR0000SA0,06/01/1983,99.5
CUUR0000SA0,05/01/1983,99.2
CUUR0000SA0,04/01/1983,98.6
CUUR0000SA0,03/01/1983,97.9
CUUR0000SA0,02/01/1983,97.9
CUUR0000SA0,01/01/1983,97.8
CUUR0000AA0,12/01/1992,425.2
CUUR0000AA0,11/01/1992,425.3
CUUR0000AA0,10/01/1992,424.7
CUUR0000AA0,09/01/1992,423.2
CUUR0000AA0,08/01/1992,422.0
CUUR0000AA0,07/01/1992,420.8
CUUR0000AA0,06/01/1992,419.9
CUUR0000AA0,05/01/1992,418.6
CUUR0000AA0,04/01/1992,417.9
CUUR0000AA0,03/01/1992,417.2
CUUR0000AA0,02/01/1992,415.2
CUUR0000AA0,01/01/1992,413.8
CUUR0000AA0,12/01/1991,413.0
CUUR0000AA0,11/01/1991,412.7
CUUR0000AA0,10/01/1991,411.5
CUUR0000AA0,09/01/1991,411.1
CUUR0000AA0,08/01/1991,409.2
CUUR0000AA0,07/01/1991,408.0
CUUR0000AA0,06/01/1991,407.3
CUUR0000AA0,05/01/1991,406.3
CUUR0000AA0,04/01/1991,405.1
CUUR0000AA0,03/01/1991,404.3
CUUR0000AA0,02/01/1991,403.8
CUUR0000AA0,01/01/1991,403.1
CUUR0000AA0,12/01/1990,400.9
CUUR0000AA0,11/01/1990,400.7
CUUR0000AA0,10/01/1990,400.0
CUUR0000AA0,09/01/1990,397.5
CUUR0000AA0,08/01/1990,394.1
CUUR0000AA0,07/01/1990,390.7
CUUR0000AA0,06/01/1990,389.1
CUUR0000AA0,05/01/1990,386.9
CUUR0000AA0,04/01/1990,386.2
CUUR0000AA0,03/01/1990,385.5
CUUR0000AA0,02/01/1990,383.3
CUUR0000AA0,01/01/1990,381.5
CUUR0000AA0,12/01/1989,377.6
CUUR0000AA0,11/01/1989,377.0
CUUR0000AA0,10/01/1989,376.2
CUUR0000AA0,09/01/1989,374.6
CUUR0000AA0,08/01/1989,373.1
CUUR0000AA0,07/01/1989,372.7
CUUR0000AA0,06/01/1989,371.7
CUUR0000AA0,05/01/1989,370.8
CUUR0000AA0,04/01/1989,368.8
CUUR0000AA0,03/01/1989,366.2
CUUR0000AA0,02/01/1989,364.1
CUUR0000AA0,01/01/1989,362.7
CUUR0000AA0,12/01/1988,360.9
CUUR0000AA0,11/01/1988,360.5
CUUR0000AA0,10/01/1988,360.1
CUUR0000AA0,09/01/1988,358.9
CUUR0000AA0,08/01/1988,356.6
CUUR0000AA0,07/01/1988,354.9
CUUR0000AA0,06/01/1988,353.5
CUUR0000AA0,05/01/1988,352.0
CUUR0000AA0,04/01/1988,350.8
CUUR0000AA0,03/01/1988,349.0
CUUR0000AA0,02/01/1988,347.4
CUUR0000AA0,01/01/1988,346.7
CUUR0000AA0,12/01/1987,345.7
CUUR0000AA0,11/01/1987,345.8
CUUR0000AA0,10/01/1987,345.3
CUUR0000AA0,09/01/1987,344.4
CUUR0000AA0,08/01/1987,342.7
CUUR0000AA0,07/01/1987,340.8
CUUR0000AA0,06/01/1987,340.1
CUUR0000AA0,05/01/1987,338.7
CUUR0000AA0,04/01/1987,337.7
CUUR0000AA0,03/01/1987,335.9
CUUR0000AA0,02/01/1987,334.4
CUUR0000AA0,01/01/1987,333.1
CUUR0000AA0,12/01/1986,331.1
CUUR0000AA0,11/01/1986,330.8
CUUR0000AA0,10/01/1986,330.5
CUUR0000AA0,09/01/1986,330.2
CUUR0000AA0,08/01/1986,328.6
CUUR0000AA0,07/01/1986,328.0
CUUR0000AA0,06/01/1986,327.9
CUUR0000AA0,05/01/1986,326.3
CUUR0000AA0,04/01/1986,325.3
CUUR0000AA0,03/01/1986,326.0
CUUR0000AA0,02/01/1986,327.5
CUUR0000AA0,01/01/1986,328.4
CUUR0000AA0,12/01/1985,327.4
CUUR0000AA0,11/01/1985,326.6
CUUR0000AA0,10/01/1985,325.5
CUUR0000AA0,09/01/1985,324.5
CUUR0000AA0,08/01/1985,323.5
CUUR0000AA0,07/01/1985,322.8
CUUR0000AA0,06/01/1985,322.3
CUUR0000AA0,05/01/1985,321.3
CUUR0000AA0,04/01/1985,320.1
CUUR0000AA0,03/01/1985,318.8
CUUR0000AA0,02/01/1985,317.4
CUUR0000AA0,01/01/1985,316.1
CUUR0000AA0,12/01/1984,315.5
CUUR0000AA0,11/01/1984,315.3
CUUR0000AA0,10/01/1984,315.3
CUUR0000AA0,09/01/1984,314.5
CUUR0000AA0,08/01/1984,313.0
CUUR0000AA0,07/01/1984,311.7
CUUR0000AA0,06/01/1984,310.7
CUUR0000AA0,05/01/1984,309.7
CUUR0000AA0,04/01/1984,308.8
CUUR0000AA0,03/01/1984,307.3
CUUR0000AA0,02/01/1984,306.6
CUUR0000AA0,01/01/1984,305.2
CUUR0000AA0,12/01/1983,303.5
CUUR0000AA0,11/01/1983,303.1
CUUR0000AA0,10/01/1983,302.6
CUUR0000AA0,09/01/1983,301.8
CUUR0000AA0,08/01/1983,300.3
CUUR0000AA0,07/01/1983,299.3
CUUR0000AA0,06/01/1983,298.1
CUUR0000AA0,05/01/1983,297.1
CUUR0000AA0,04/01/1983,295.5
CUUR0000AA0,03/01/1983,293.4
CUUR0000AA0,02/01/1983,293.2
CUUR0000AA0,01/01/1983,293.1
CWUR0000SA0,12/01/1992,139.8
CWUR0000SA0,11/01/1992,139.8
CWUR0000SA0,10/01/1992,139.6
CWUR0000SA0,09/01/1992,139.1
CWUR0000SA0,08/01/1992,138.8
CWUR0000SA0,07/01/1992,138.4
CWUR0000SA0,06/01/1992,138.1
CWUR0000SA0,05/01/1992,137.6
CWUR0000SA0,04/01/1992,137.3
CWUR0000SA0,03/01/1992,137.0
CWUR0000SA0,02/01/1992,136.4
CWUR0000SA0,01/01/1992,136.0
CWUR0000SA0,12/01/1991,135.9
CWUR0000SA0,11/01/1991,135.8
CWUR0000SA0,10/01/1991,135.4
CWUR0000SA0,09/01/1991,135.2
CWUR0000SA0,08/01/1991,134.6
CWUR0000SA0,07/01/1991,134.3
CWUR0000SA0,06/01/1991,134.1
CWUR0000SA0,05/01/1991,133.8
CWUR0000SA0,04/01/1991,133.3
CWUR0000SA0,03/01/1991,133.0
CWUR0000SA0,02/01/1991,132.8
CWUR0000SA0,01/01/1991,132.8
CWUR0000SA0,12/01/1990,132.2
CWUR0000SA0,11/01/1990,132.2
CWUR0000SA0,10/01/1990,131.9
CWUR0000SA0,09/01/1990,131.1
CWUR0000SA0,08/01/1990,129.9
CWUR0000SA0,07/01/1990,128.7
CWUR0000SA0,06/01/1990,128.3
CWUR0000SA0,05/01/1990,127.5
CWUR0000SA0,04/01/1990,127.3
CWUR0000SA0,03/01/1990,127.1
CWUR0000SA0,02/01/1990,126.4
CWUR0000SA0,01/01/1990,125.9
CWUR0000SA0,12/01/1989,124.6
CWUR0000SA0,11/01/1989,124.4
CWUR0000SA0,10/01/1989,124.2
CWUR0000SA0,09/01/1989,123.6
CWUR0000SA0,08/01/1989,123.2
CWUR0000SA0,07/01/1989,123.2
CWUR0000SA0,06/01/1989,122.8
CWUR0000SA0,05/01/1989,122.5
CWUR0000SA0,04/01/1989,121.8
CWUR0000SA0,03/01/1989,120.8
CWUR0000SA0,02/01/1989,120.2
CWUR0000SA0,01/01/1989,119.7
CWUR0000SA0,12/01/1988,119.2
CWUR0000SA0,11/01/1988,119.0
CWUR0000SA0,10/01/1988,118.9
CWUR0000SA0,09/01/1988,118.5
CWUR0000SA0,08/01/1988,117.7
CWUR0000SA0,07/01/1988,117.2
CWUR0000SA0,06/01/1988,116.7
CWUR0000SA0,05/01/1988,116.2
CWUR0000SA0,04/01/1988,115.7
CWUR0000SA0,03/01/1988,115.1
CWUR0000SA0,02/01/1988,114.7
CWUR0000SA0,01/01/1988,114.5
CWUR0000SA0,12/01/1987,114.2
CWUR0000SA0,11/01/1987,114.3
CWUR0000SA0,10/01/1987,114.1
CWUR0000SA0,09/01/1987,113.8
CWUR0000SA0,08/01/1987,113.3
CWUR0000SA0,07/01/1987,112.7
CWUR0000SA0,06/01/1987,112.4
CWUR0000SA0,05/01/1987,111.9
CWUR0000SA0,04/01/1987,111.6
CWUR0000SA0,03/01/1987,111.0
CWUR0000SA0,02/01/1987,110.5
CWUR0000SA0,01/01/1987,110.0
CWUR0000SA0,12/01/1986,109.3
CWUR0000SA0,11/01/1986,109.2
CWUR0000SA0,10/01/1986,109.1
CWUR0000SA0,09/01/1986,109.1
CWUR0000SA0,08/01/1986,108.6
CWUR0000SA0,07/01/1986,108.4
CWUR0000SA0,06/01/1986,108.4
CWUR0000SA0,05/01/1986,107.9
CWUR0000SA0,04/01/1986,107.6
CWUR0000SA0,03/01/1986,107.9
CWUR0000SA0,02/01/1986,108.5
CWUR0000SA0,01/01/1986,108.9
CWUR0000SA0,12/01/1985,108.6
CWUR0000SA0,11/01/1985,108.3
CWUR0000SA0,10/01/1985,107.9
CWUR0000SA0,09/01/1985,107.6
CWUR0000SA0,08/01/1985,107.3
CWUR0000SA0,07/01/1985,107.1
CWUR0000SA0,06/01/1985,107.0
CWUR0000SA0,05/01/1985,106.7
CWUR0000SA0,04/01/1985,106.3
CWUR0000SA0,03/01/1985,105.9
CWUR0000SA0,02/01/1985,105.4
CWUR0000SA0,01/01/1985,104.9
CWUR0000SA0,12/01/1984,104.8
CWUR0000SA0,11/01/1984,104.7
CWUR0000SA0,10/01/1984,104.8
CWUR0000SA0,09/01/1984,104.8
CWUR0000SA0,08/01/1984,104.2
CWUR0000SA0,07/01/1984,103.2
CWUR0000SA0,06/01/1984,102.8
CWUR0000SA0,05/01/1984,102.5
CWUR0000SA0,04/01/1984,102.1
CWUR0000SA0,03/01/1984,101.8
CWUR0000SA0,02/01/1984,101.8
CWUR0000SA0,01/01/1984,101.6
CWUR0000SA0,12/01/1983,101.2
CWUR0000SA0,11/01/1983,101.2
CWUR0000SA0,10/01/1983,101.2
CWUR0000SA0,09/01/1983,101.0
CWUR0000SA0,08/01/1983,100.5
CWUR0000SA0,07/01/1983,100.1
CWUR0000SA0,06/01/1983,99.8
CWUR0000SA0,05/01/1983,99.5
CWUR0000SA0,04/01/1983,99.0
CWUR0000SA0,03/01/1983,98.4
CWUR0000SA0,02/01/1983,98.1
CWUR0000SA0,01/01/1983,98.1
CUURS49DSA0,12/01/1986,106.8
CUURS49DSA0,11/01/1986,106.9
CUURS49DSA0,09/01/1986,107.0
CUURS49DSA0,07/01/1986,106.2
CUURS49DSA0,05/01/1986,106.1
CUURS49DSA0,03/01/1986,106.6
CUURS49DSA0,01/01/1986,107.3
CUURS49DSA0,11/01/1985,106.3
CUURS49DSA0,09/01/1985,105.6
CUURS49DSA0,07/01/1985,105.6
CUURS49DSA0,05/01/1985,105.3
CUURS49DSA0,03/01/1985,105.4
CUURS49DSA0,01/01/1985,104.8
CUURS49DSA0,11/01/1984,104.4
CUURS49DSA0,09/01/1984,103.8
CUURS49DSA0,07/01/1984,103.1
CUURS49DSA0,05/01/1984,102.7
CUURS49DSA0,03/01/1984,101.8
CUURS49DSA0,01/01/1984,101.3
CUURS49DSA0,11/01/1983,100.7
CUURS49DSA0,09/01/1983,100.5
CUURS49DSA0,07/01/1983,99.7
CUURS49DSA0,05/01/1983,98.7
CUURS49DSA0,03/01/1983,97.7
CUURS49DSA0,01/01/1983,97.6
CUUR0000SA0,12/01/2002,180.9
CUUR0000SA0,11/01/2002,181.3
CUUR0000SA0,10/01/2002,181.3
CUUR0000SA0,09/01/2002,181.0
CUUR0000SA0,08/01/2002,180.7
CUUR0000SA0,07/01/2002,180.1
CUUR0000SA0,06/01/2002,179.9
CUUR0000SA0,05/01/2002,179.8
CUUR0000SA0,04/01/2002,179.8
CUUR0000SA0,03/01/2002,178.8
CUUR0000SA0,02/01/2002,177.8
CUUR0000SA0,01/01/2002,177.1
CUUR0000SA0,12/01/2001,176.7
CUUR0000SA0,11/01/2001,177.4
CUUR0000SA0,10/01/2001,177.7
CUUR0000SA0,09/01/2001,178.3
CUUR0000SA0,08/01/2001,177.5
CUUR0000SA0,07/01/2001,177.5
CUUR0000SA0,06/01/2001,178.0
CUUR0000SA0,05/01/2001,177.7
CUUR0000SA0,04/01/2001,176.9
CUUR0000SA0,03/01/2001,176.2
CUUR0000SA0,02/01/2001,175.8
CUUR0000SA0,01/01/2001,175.1
CUUR0000SA0,12/01/2000,174.0
CUUR0000SA0,11/01/2000,174.1
CUUR0000SA0,10/01/2000,174.0
CUUR0000SA0,09/01/2000,173.7
CUUR0000SA0,08/01/2000,172.8
CUUR0000SA0,07/01/2000,172.8
CUUR0000SA0,06/01/2000,172.4
CUUR0000SA0,05/01/2000,171.5
CUUR0000SA0,04/01/2000,171.3
CUUR0000SA0,03/01/2000,171.2
CUUR0000SA0,02/01/2000,169.8
CUUR0000SA0,01/01/2000,168.8
CUUR0000SA0,12/01/1999,168.3
CUUR0000SA0,11/01/1999,168.3
CUUR0000SA0,10/01/1999,168.2
CUUR0000SA0,09/01/1999,167.9
CUUR0000SA0,08/01/1999,167.1
CUUR0000SA0,07/01/1999,166.7
CUUR0000SA0,06/01/1999,166.2
CUUR0000SA0,05/01/1999,166.2
CUUR0000SA0,04/01/1999,166.2
CUUR0000SA0,03/01/1999,165.0
CUUR0000SA0,02/01/1999,164.5
CUUR0000SA0,01/01/1999,164.3
CUUR0000SA0,12/01/1998,163.9
CUUR0000SA0,11/01/1998,164.0
CUUR0000SA0,10/01/1998,164.0
CUUR0000SA0,09/01/1998,163.6
CUUR0000SA0,08/01/1998,163.4
CUUR0000SA0,07/01/1998,163.2
CUUR0000SA0,06/01/1998,163.0
CUUR0000SA0,05/01/1998,162.8
CUUR0000SA0,04/01/1998,162.5
CUUR0000SA0,03/01/1998,162.2
CUUR0000SA0,02/01/1998,161.9
CUUR0000SA0,01/01/1998,161.6
CUUR0000SA0,12/01/1997,161.3
CUUR0000SA0,11/01/1997,161.5
CUUR0000SA0,10/01/1997,161.6
CUUR0000SA0,09/01/1997,161.2
CUUR0000SA0,08/01/1997,160.8
CUUR0000SA0,07/01/1997,160.5
CUUR0000SA0,06/01/1997,160.3
CUUR0000SA0,05/01/1997,160.1
CUUR0000SA0,04/01/1997,160.2
CUUR0000SA0,03/01/1997,160.0
CUUR0000SA0,02/01/1997,159.6
CUUR0000SA0,01/01/1997,159.1
CUUR0000SA0,12/01/1996,158.6
CUUR0000SA0,11/01/1996,158.6
CUUR0000SA0,10/01/1996,158.3
CUUR0000SA0,09/01/1996,157.8
CUUR0000SA0,08/01/1996,157.3
CUUR0000SA0,07/01/1996,157.0
CUUR0000SA0,06/01/1996,156.7
CUUR0000SA0,05/01/1996,156.6
CUUR0000SA0,04/01/1996,156.3
CUUR0000SA0,03/01/1996,155.7
CUUR0000SA0,02/01/1996,154.9
CUUR0000SA0,01/01/1996,154.4
CUUR0000SA0,12/01/1995,153.5
CUUR0000SA0,11/01/1995,153.6
CUUR0000SA0,10/01/1995,153.7
CUUR0000SA0,09/01/1995,153.2
CUUR0000SA0,08/01/1995,152.9
CUUR0000SA0,07/01/1995,152.5
CUUR0000SA0,06/01/1995,152.5
CUUR0000SA0,05/01/1995,152.2
CUUR0000SA0,04/01/1995,151.9
CUUR0000SA0,03/01/1995,151.4
CUUR0000SA0,02/01/1995,150.9
CUUR0000SA0,01/01/1995,150.3
CUUR0000SA0,12/01/1994,149.7
CUUR0000SA0,11/01/1994,149.7
CUUR0000SA0,10/01/1994,149.5
CUUR0000SA0,09/01/1994,149.4
CUUR0000SA0,08/01/1994,149.0
CUUR0000SA0,07/01/1994,148.4
CUUR0000SA0,06/01/1994,148.0
CUUR0000SA0,05/01/1994,147.5
CUUR0000SA0,04/01/1994,147.4
CUUR0000SA0,03/01/1994,147.2
CUUR0000SA0,02/01/1994,146.7
CUUR0000SA0,01/01/1994,146.2
CUUR0000SA0,12/01/1993,145.8
CUUR0000SA0,11/01/1993,145.8
CUUR0000SA0,10/01/1993,145.7
CUUR0000SA0,09/01/1993,145.1
CUUR0000SA0,08/01/1993,144.8
CUUR0000SA0,07/01/1993,144.4
CUUR0000SA0,06/01/1993,144.4
